chain,category_clean,item_name,serve_size,serve_size_unit,nutrition_indicator,value_per_serving
McDondalds,beverage,Caramel Latte (Small),"340,96",ml,calories_kcal,270
McDondalds,beverage,Caramel Latte (Small),"340,96",ml,total_fat_g,9
McDondalds,beverage,Caramel Latte (Small),"340,96",ml,saturated_fat_g,5
McDondalds,beverage,Caramel Latte (Small),"340,96",ml,cholesterol_mg,25
McDondalds,beverage,Caramel Latte (Small),"340,96",ml,sodium_mg,115
McDondalds,beverage,Caramel Latte (Small),"340,96",ml,carbohydrates_g,40
McDondalds,beverage,Caramel Latte (Small),"340,96",ml,dietary_fiber_g,1
McDondalds,beverage,Caramel Latte (Small),"340,96",ml,sugars_g,38
McDondalds,beverage,Caramel Latte (Small),"340,96",ml,protein_g,9
McDondalds,beverage,Caramel Latte (Medium),"454,61",ml,calories_kcal,340
McDondalds,beverage,Caramel Latte (Medium),"454,61",ml,total_fat_g,10
McDondalds,beverage,Caramel Latte (Medium),"454,61",ml,saturated_fat_g,6
McDondalds,beverage,Caramel Latte (Medium),"454,61",ml,cholesterol_mg,30
McDondalds,beverage,Caramel Latte (Medium),"454,61",ml,sodium_mg,140
McDondalds,beverage,Caramel Latte (Medium),"454,61",ml,carbohydrates_g,50
McDondalds,beverage,Caramel Latte (Medium),"454,61",ml,dietary_fiber_g,1
McDondalds,beverage,Caramel Latte (Medium),"454,61",ml,sugars_g,48
McDondalds,beverage,Caramel Latte (Medium),"454,61",ml,protein_g,11
McDondalds,beverage,Caramel Latte (Large),"568,26",ml,calories_kcal,430
McDondalds,beverage,Caramel Latte (Large),"568,26",ml,total_fat_g,14
McDondalds,beverage,Caramel Latte (Large),"568,26",ml,saturated_fat_g,8
McDondalds,beverage,Caramel Latte (Large),"568,26",ml,cholesterol_mg,40
McDondalds,beverage,Caramel Latte (Large),"568,26",ml,sodium_mg,180
McDondalds,beverage,Caramel Latte (Large),"568,26",ml,carbohydrates_g,62
McDondalds,beverage,Caramel Latte (Large),"568,26",ml,dietary_fiber_g,1
McDondalds,beverage,Caramel Latte (Large),"568,26",ml,sugars_g,59
McDondalds,beverage,Caramel Latte (Large),"568,26",ml,protein_g,15
McDondalds,beverage,Caramel Iced Coffee (Small),"454,61",ml,calories_kcal,130
McDondalds,beverage,Caramel Iced Coffee (Small),"454,61",ml,total_fat_g,"4,5"
McDondalds,beverage,Caramel Iced Coffee (Small),"454,61",ml,saturated_fat_g,3
McDondalds,beverage,Caramel Iced Coffee (Small),"454,61",ml,cholesterol_mg,15
McDondalds,beverage,Caramel Iced Coffee (Small),"454,61",ml,sodium_mg,35
McDondalds,beverage,Caramel Iced Coffee (Small),"454,61",ml,carbohydrates_g,22
McDondalds,beverage,Caramel Iced Coffee (Small),"454,61",ml,dietary_fiber_g,0
McDondalds,beverage,Caramel Iced Coffee (Small),"454,61",ml,sugars_g,21
McDondalds,beverage,Caramel Iced Coffee (Small),"454,61",ml,protein_g,1
McDondalds,beverage,Caramel Iced Coffee (Medium),"625,09",ml,calories_kcal,180
McDondalds,beverage,Caramel Iced Coffee (Medium),"625,09",ml,total_fat_g,7
McDondalds,beverage,Caramel Iced Coffee (Medium),"625,09",ml,saturated_fat_g,"4,5"
McDondalds,beverage,Caramel Iced Coffee (Medium),"625,09",ml,cholesterol_mg,25
McDondalds,beverage,Caramel Iced Coffee (Medium),"625,09",ml,sodium_mg,50
McDondalds,beverage,Caramel Iced Coffee (Medium),"625,09",ml,carbohydrates_g,29
McDondalds,beverage,Caramel Iced Coffee (Medium),"625,09",ml,dietary_fiber_g,0
McDondalds,beverage,Caramel Iced Coffee (Medium),"625,09",ml,sugars_g,28
McDondalds,beverage,Caramel Iced Coffee (Medium),"625,09",ml,protein_g,1
McDondalds,beverage,Caramel Iced Coffee (Large),"909,22",ml,calories_kcal,260
McDondalds,beverage,Caramel Iced Coffee (Large),"909,22",ml,total_fat_g,9
McDondalds,beverage,Caramel Iced Coffee (Large),"909,22",ml,saturated_fat_g,6
McDondalds,beverage,Caramel Iced Coffee (Large),"909,22",ml,cholesterol_mg,35
McDondalds,beverage,Caramel Iced Coffee (Large),"909,22",ml,sodium_mg,65
McDondalds,beverage,Caramel Iced Coffee (Large),"909,22",ml,carbohydrates_g,43
McDondalds,beverage,Caramel Iced Coffee (Large),"909,22",ml,dietary_fiber_g,0
McDondalds,beverage,Caramel Iced Coffee (Large),"909,22",ml,sugars_g,42
McDondalds,beverage,Caramel Iced Coffee (Large),"909,22",ml,protein_g,2
McDondalds,beverage,Blueberry Pomegranate Smoothie (Small),"340,96",ml,calories_kcal,220
McDondalds,beverage,Blueberry Pomegranate Smoothie (Small),"340,96",ml,total_fat_g,"0,5"
McDondalds,beverage,Blueberry Pomegranate Smoothie (Small),"340,96",ml,saturated_fat_g,0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Small),"340,96",ml,cholesterol_mg,5
McDondalds,beverage,Blueberry Pomegranate Smoothie (Small),"340,96",ml,sodium_mg,40
McDondalds,beverage,Blueberry Pomegranate Smoothie (Small),"340,96",ml,carbohydrates_g,50
McDondalds,beverage,Blueberry Pomegranate Smoothie (Small),"340,96",ml,dietary_fiber_g,3
McDondalds,beverage,Blueberry Pomegranate Smoothie (Small),"340,96",ml,sugars_g,44
McDondalds,beverage,Blueberry Pomegranate Smoothie (Small),"340,96",ml,protein_g,2
McDondalds,beverage,Blueberry Pomegranate Smoothie (Medium),"454,61",ml,calories_kcal,260
McDondalds,beverage,Blueberry Pomegranate Smoothie (Medium),"454,61",ml,total_fat_g,1
McDondalds,beverage,Blueberry Pomegranate Smoothie (Medium),"454,61",ml,saturated_fat_g,0
McDondalds,beverage,Blueberry Pomegranate Smoothie (Medium),"454,61",ml,cholesterol_mg,5
McDondalds,beverage,Blueberry Pomegranate Smoothie (Medium),"454,61",ml,sodium_mg,50
McDondalds,beverage,Blueberry Pomegranate Smoothie (Medium),"454,61",ml,carbohydrates_g,62
McDondalds,beverage,Blueberry Pomegranate Smoothie (Medium),"454,61",ml,dietary_fiber_g,4
McDondalds,beverage,Blueberry Pomegranate Smoothie (Medium),"454,61",ml,sugars_g,54
McDondalds,beverage,Blueberry Pomegranate Smoothie (Medium),"454,61",ml,protein_g,3
McDondalds,beverage,Blueberry Pomegranate Smoothie (Large),"625,09",ml,calories_kcal,340
McDondalds,beverage,Blueberry Pomegranate Smoothie (Large),"625,09",ml,total_fat_g,1
McDondalds,beverage,Blueberry Pomegranate Smoothie (Large),"625,09",ml,saturated_fat_g,"0,5"
McDondalds,beverage,Blueberry Pomegranate Smoothie (Large),"625,09",ml,cholesterol_mg,5
McDondalds,beverage,Blueberry Pomegranate Smoothie (Large),"625,09",ml,sodium_mg,65
McDondalds,beverage,Blueberry Pomegranate Smoothie (Large),"625,09",ml,carbohydrates_g,79
McDondalds,beverage,Blueberry Pomegranate Smoothie (Large),"625,09",ml,dietary_fiber_g,5
McDondalds,beverage,Blueberry Pomegranate Smoothie (Large),"625,09",ml,sugars_g,70
McDondalds,beverage,Blueberry Pomegranate Smoothie (Large),"625,09",ml,protein_g,4
McDondalds,beverage,1% Low Fat Milk Jug,"227,3",ml,calories_kcal,100
McDondalds,beverage,1% Low Fat Milk Jug,"227,3",ml,total_fat_g,"2,5"
McDondalds,beverage,1% Low Fat Milk Jug,"227,3",ml,saturated_fat_g,"1,5"
McDondalds,beverage,1% Low Fat Milk Jug,"227,3",ml,cholesterol_mg,10
McDondalds,beverage,1% Low Fat Milk Jug,"227,3",ml,sodium_mg,125
McDondalds,beverage,1% Low Fat Milk Jug,"227,3",ml,carbohydrates_g,12
McDondalds,beverage,1% Low Fat Milk Jug,"227,3",ml,dietary_fiber_g,0
McDondalds,beverage,1% Low Fat Milk Jug,"227,3",ml,sugars_g,12
McDondalds,beverage,1% Low Fat Milk Jug,"227,3",ml,protein_g,8
McDondalds,breakfast,"Bacon, Egg & Cheese Bagel",197,g,calories_kcal,620
McDondalds,breakfast,"Bacon, Egg & Cheese Bagel",197,g,total_fat_g,31
McDondalds,breakfast,"Bacon, Egg & Cheese Bagel",197,g,saturated_fat_g,11
McDondalds,breakfast,"Bacon, Egg & Cheese Bagel",197,g,cholesterol_mg,275
McDondalds,breakfast,"Bacon, Egg & Cheese Bagel",197,g,sodium_mg,1480
McDondalds,breakfast,"Bacon, Egg & Cheese Bagel",197,g,carbohydrates_g,57
McDondalds,breakfast,"Bacon, Egg & Cheese Bagel",197,g,dietary_fiber_g,3
McDondalds,breakfast,"Bacon, Egg & Cheese Bagel",197,g,sugars_g,7
McDondalds,breakfast,"Bacon, Egg & Cheese Bagel",197,g,protein_g,30
McDondalds,breakfast,"Bacon, Egg & Cheese Bagel with Egg Whites",201,g,calories_kcal,570
McDondalds,breakfast,"Bacon, Egg & Cheese Bagel with Egg Whites",201,g,total_fat_g,25
McDondalds,breakfast,"Bacon, Egg & Cheese Bagel with Egg Whites",201,g,saturated_fat_g,9
McDondalds,breakfast,"Bacon, Egg & Cheese Bagel with Egg Whites",201,g,cholesterol_mg,60
McDondalds,breakfast,"Bacon, Egg & Cheese Bagel with Egg Whites",201,g,sodium_mg,1480
McDondalds,breakfast,"Bacon, Egg & Cheese Bagel with Egg Whites",201,g,carbohydrates_g,55
McDondalds,breakfast,"Bacon, Egg & Cheese Bagel with Egg Whites",201,g,dietary_fiber_g,3
McDondalds,breakfast,"Bacon, Egg & Cheese Bagel with Egg Whites",201,g,sugars_g,8
McDondalds,breakfast,"Bacon, Egg & Cheese Bagel with Egg Whites",201,g,protein_g,30
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit (Large Biscuit)",164,g,calories_kcal,520
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit (Large Biscuit)",164,g,total_fat_g,30
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit (Large Biscuit)",164,g,saturated_fat_g,14
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit (Large Biscuit)",164,g,cholesterol_mg,250
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit (Large Biscuit)",164,g,sodium_mg,1410
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit (Large Biscuit)",164,g,carbohydrates_g,43
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit (Large Biscuit)",164,g,dietary_fiber_g,3
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit (Large Biscuit)",164,g,sugars_g,4
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit (Large Biscuit)",164,g,protein_g,19
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit (Regular Biscuit)",150,g,calories_kcal,460
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit (Regular Biscuit)",150,g,total_fat_g,26
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit (Regular Biscuit)",150,g,saturated_fat_g,13
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit (Regular Biscuit)",150,g,cholesterol_mg,250
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit (Regular Biscuit)",150,g,sodium_mg,1300
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit (Regular Biscuit)",150,g,carbohydrates_g,38
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit (Regular Biscuit)",150,g,dietary_fiber_g,2
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit (Regular Biscuit)",150,g,sugars_g,3
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit (Regular Biscuit)",150,g,protein_g,19
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit with Egg Whites (Large Biscuit)",167,g,calories_kcal,470
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit with Egg Whites (Large Biscuit)",167,g,total_fat_g,25
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit with Egg Whites (Large Biscuit)",167,g,saturated_fat_g,12
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit with Egg Whites (Large Biscuit)",167,g,cholesterol_mg,35
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit with Egg Whites (Large Biscuit)",167,g,sodium_mg,1420
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit with Egg Whites (Large Biscuit)",167,g,carbohydrates_g,42
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit with Egg Whites (Large Biscuit)",167,g,dietary_fiber_g,3
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit with Egg Whites (Large Biscuit)",167,g,sugars_g,4
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit with Egg Whites (Large Biscuit)",167,g,protein_g,20
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit with Egg Whites (Regular Biscuit)",153,g,calories_kcal,410
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit with Egg Whites (Regular Biscuit)",153,g,total_fat_g,20
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit with Egg Whites (Regular Biscuit)",153,g,saturated_fat_g,11
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit with Egg Whites (Regular Biscuit)",153,g,cholesterol_mg,35
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit with Egg Whites (Regular Biscuit)",153,g,sodium_mg,1300
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit with Egg Whites (Regular Biscuit)",153,g,carbohydrates_g,36
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit with Egg Whites (Regular Biscuit)",153,g,dietary_fiber_g,2
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit with Egg Whites (Regular Biscuit)",153,g,sugars_g,3
McDondalds,breakfast,"Bacon, Egg & Cheese Biscuit with Egg Whites (Regular Biscuit)",153,g,protein_g,20
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles",174,g,calories_kcal,460
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles",174,g,total_fat_g,21
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles",174,g,saturated_fat_g,9
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles",174,g,cholesterol_mg,250
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles",174,g,sodium_mg,1250
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles",174,g,carbohydrates_g,48
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles",174,g,dietary_fiber_g,2
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles",174,g,sugars_g,15
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles",174,g,protein_g,19
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles with Egg Whites",178,g,calories_kcal,400
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles with Egg Whites",178,g,total_fat_g,15
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles with Egg Whites",178,g,saturated_fat_g,7
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles with Egg Whites",178,g,cholesterol_mg,35
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles with Egg Whites",178,g,sodium_mg,1250
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles with Egg Whites",178,g,carbohydrates_g,47
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles with Egg Whites",178,g,dietary_fiber_g,2
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles with Egg Whites",178,g,sugars_g,16
McDondalds,breakfast,"Bacon, Egg & Cheese McGriddles with Egg Whites",178,g,protein_g,20
McDondalds,breakfast,Big Breakfast (Large Biscuit),283,g,calories_kcal,800
McDondalds,breakfast,Big Breakfast (Large Biscuit),283,g,total_fat_g,52
McDondalds,breakfast,Big Breakfast (Large Biscuit),283,g,saturated_fat_g,18
McDondalds,breakfast,Big Breakfast (Large Biscuit),283,g,cholesterol_mg,555
McDondalds,breakfast,Big Breakfast (Large Biscuit),283,g,sodium_mg,1680
McDondalds,breakfast,Big Breakfast (Large Biscuit),283,g,carbohydrates_g,56
McDondalds,breakfast,Big Breakfast (Large Biscuit),283,g,dietary_fiber_g,4
McDondalds,breakfast,Big Breakfast (Large Biscuit),283,g,sugars_g,3
McDondalds,breakfast,Big Breakfast (Large Biscuit),283,g,protein_g,28
McDondalds,breakfast,Big Breakfast (Regular Biscuit),269,g,calories_kcal,740
McDondalds,breakfast,Big Breakfast (Regular Biscuit),269,g,total_fat_g,48
McDondalds,breakfast,Big Breakfast (Regular Biscuit),269,g,saturated_fat_g,17
McDondalds,breakfast,Big Breakfast (Regular Biscuit),269,g,cholesterol_mg,555
McDondalds,breakfast,Big Breakfast (Regular Biscuit),269,g,sodium_mg,1560
McDondalds,breakfast,Big Breakfast (Regular Biscuit),269,g,carbohydrates_g,51
McDondalds,breakfast,Big Breakfast (Regular Biscuit),269,g,dietary_fiber_g,3
McDondalds,breakfast,Big Breakfast (Regular Biscuit),269,g,sugars_g,3
McDondalds,breakfast,Big Breakfast (Regular Biscuit),269,g,protein_g,28
McDondalds,breakfast,Big Breakfast with Egg Whites (Large Biscuit),286,g,calories_kcal,690
McDondalds,breakfast,Big Breakfast with Egg Whites (Large Biscuit),286,g,total_fat_g,41
McDondalds,breakfast,Big Breakfast with Egg Whites (Large Biscuit),286,g,saturated_fat_g,14
McDondalds,breakfast,Big Breakfast with Egg Whites (Large Biscuit),286,g,cholesterol_mg,35
McDondalds,breakfast,Big Breakfast with Egg Whites (Large Biscuit),286,g,sodium_mg,1700
McDondalds,breakfast,Big Breakfast with Egg Whites (Large Biscuit),286,g,carbohydrates_g,55
McDondalds,breakfast,Big Breakfast with Egg Whites (Large Biscuit),286,g,dietary_fiber_g,4
McDondalds,breakfast,Big Breakfast with Egg Whites (Large Biscuit),286,g,sugars_g,4
McDondalds,breakfast,Big Breakfast with Egg Whites (Large Biscuit),286,g,protein_g,26
McDondalds,breakfast,Big Breakfast with Egg Whites (Regular Biscuit),272,g,calories_kcal,640
McDondalds,breakfast,Big Breakfast with Egg Whites (Regular Biscuit),272,g,total_fat_g,37
McDondalds,breakfast,Big Breakfast with Egg Whites (Regular Biscuit),272,g,saturated_fat_g,14
McDondalds,breakfast,Big Breakfast with Egg Whites (Regular Biscuit),272,g,cholesterol_mg,35
McDondalds,breakfast,Big Breakfast with Egg Whites (Regular Biscuit),272,g,sodium_mg,1590
McDondalds,breakfast,Big Breakfast with Egg Whites (Regular Biscuit),272,g,carbohydrates_g,50
McDondalds,breakfast,Big Breakfast with Egg Whites (Regular Biscuit),272,g,dietary_fiber_g,3
McDondalds,breakfast,Big Breakfast with Egg Whites (Regular Biscuit),272,g,sugars_g,3
McDondalds,breakfast,Big Breakfast with Egg Whites (Regular Biscuit),272,g,protein_g,26
McDondalds,breakfast,Big Breakfast with Hotcakes (Large Biscuit),434,g,calories_kcal,1150
McDondalds,breakfast,Big Breakfast with Hotcakes (Large Biscuit),434,g,total_fat_g,60
McDondalds,breakfast,Big Breakfast with Hotcakes (Large Biscuit),434,g,saturated_fat_g,20
McDondalds,breakfast,Big Breakfast with Hotcakes (Large Biscuit),434,g,cholesterol_mg,575
McDondalds,breakfast,Big Breakfast with Hotcakes (Large Biscuit),434,g,sodium_mg,2260
McDondalds,breakfast,Big Breakfast with Hotcakes (Large Biscuit),434,g,carbohydrates_g,116
McDondalds,breakfast,Big Breakfast with Hotcakes (Large Biscuit),434,g,dietary_fiber_g,7
McDondalds,breakfast,Big Breakfast with Hotcakes (Large Biscuit),434,g,sugars_g,17
McDondalds,breakfast,Big Breakfast with Hotcakes (Large Biscuit),434,g,protein_g,36
McDondalds,breakfast,Big Breakfast with Hotcakes (Regular Biscuit),420,g,calories_kcal,1090
McDondalds,breakfast,Big Breakfast with Hotcakes (Regular Biscuit),420,g,total_fat_g,56
McDondalds,breakfast,Big Breakfast with Hotcakes (Regular Biscuit),420,g,saturated_fat_g,19
McDondalds,breakfast,Big Breakfast with Hotcakes (Regular Biscuit),420,g,cholesterol_mg,575
McDondalds,breakfast,Big Breakfast with Hotcakes (Regular Biscuit),420,g,sodium_mg,2150
McDondalds,breakfast,Big Breakfast with Hotcakes (Regular Biscuit),420,g,carbohydrates_g,111
McDondalds,breakfast,Big Breakfast with Hotcakes (Regular Biscuit),420,g,dietary_fiber_g,6
McDondalds,breakfast,Big Breakfast with Hotcakes (Regular Biscuit),420,g,sugars_g,17
McDondalds,breakfast,Big Breakfast with Hotcakes (Regular Biscuit),420,g,protein_g,36
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Large Biscuit),437,g,calories_kcal,1050
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Large Biscuit),437,g,total_fat_g,50
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Large Biscuit),437,g,saturated_fat_g,16
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Large Biscuit),437,g,cholesterol_mg,55
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Large Biscuit),437,g,sodium_mg,2290
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Large Biscuit),437,g,carbohydrates_g,115
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Large Biscuit),437,g,dietary_fiber_g,7
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Large Biscuit),437,g,sugars_g,18
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Large Biscuit),437,g,protein_g,35
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Regular Biscuit),423,g,calories_kcal,990
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Regular Biscuit),423,g,total_fat_g,46
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Regular Biscuit),423,g,saturated_fat_g,16
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Regular Biscuit),423,g,cholesterol_mg,55
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Regular Biscuit),423,g,sodium_mg,2170
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Regular Biscuit),423,g,carbohydrates_g,110
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Regular Biscuit),423,g,dietary_fiber_g,6
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Regular Biscuit),423,g,sugars_g,17
McDondalds,breakfast,Big Breakfast with Hotcakes and Egg Whites (Regular Biscuit),423,g,protein_g,35
McDondalds,breakfast,Cinnamon Melts,114,g,calories_kcal,460
McDondalds,breakfast,Cinnamon Melts,114,g,total_fat_g,19
McDondalds,breakfast,Cinnamon Melts,114,g,saturated_fat_g,9
McDondalds,breakfast,Cinnamon Melts,114,g,cholesterol_mg,15
McDondalds,breakfast,Cinnamon Melts,114,g,sodium_mg,370
McDondalds,breakfast,Cinnamon Melts,114,g,carbohydrates_g,66
McDondalds,breakfast,Cinnamon Melts,114,g,dietary_fiber_g,3
McDondalds,breakfast,Cinnamon Melts,114,g,sugars_g,32
McDondalds,breakfast,Cinnamon Melts,114,g,protein_g,6
McDondalds,breakfast,Egg McMuffin,136,g,calories_kcal,300
McDondalds,breakfast,Egg McMuffin,136,g,total_fat_g,13
McDondalds,breakfast,Egg McMuffin,136,g,saturated_fat_g,5
McDondalds,breakfast,Egg McMuffin,136,g,cholesterol_mg,260
McDondalds,breakfast,Egg McMuffin,136,g,sodium_mg,750
McDondalds,breakfast,Egg McMuffin,136,g,carbohydrates_g,31
McDondalds,breakfast,Egg McMuffin,136,g,dietary_fiber_g,4
McDondalds,breakfast,Egg McMuffin,136,g,sugars_g,3
McDondalds,breakfast,Egg McMuffin,136,g,protein_g,17
McDondalds,breakfast,Egg White Delight,135,g,calories_kcal,250
McDondalds,breakfast,Egg White Delight,135,g,total_fat_g,8
McDondalds,breakfast,Egg White Delight,135,g,saturated_fat_g,3
McDondalds,breakfast,Egg White Delight,135,g,cholesterol_mg,25
McDondalds,breakfast,Egg White Delight,135,g,sodium_mg,770
McDondalds,breakfast,Egg White Delight,135,g,carbohydrates_g,30
McDondalds,breakfast,Egg White Delight,135,g,dietary_fiber_g,4
McDondalds,breakfast,Egg White Delight,135,g,sugars_g,3
McDondalds,breakfast,Egg White Delight,135,g,protein_g,18
McDondalds,breakfast,Fruit & Maple Oatmeal,251,g,calories_kcal,290
McDondalds,breakfast,Fruit & Maple Oatmeal,251,g,total_fat_g,4
McDondalds,breakfast,Fruit & Maple Oatmeal,251,g,saturated_fat_g,"1,5"
McDondalds,breakfast,Fruit & Maple Oatmeal,251,g,cholesterol_mg,5
McDondalds,breakfast,Fruit & Maple Oatmeal,251,g,sodium_mg,160
McDondalds,breakfast,Fruit & Maple Oatmeal,251,g,carbohydrates_g,58
McDondalds,breakfast,Fruit & Maple Oatmeal,251,g,dietary_fiber_g,5
McDondalds,breakfast,Fruit & Maple Oatmeal,251,g,sugars_g,32
McDondalds,breakfast,Fruit & Maple Oatmeal,251,g,protein_g,5
McDondalds,breakfast,Fruit & Maple Oatmeal without Brown Sugar,251,g,calories_kcal,260
McDondalds,breakfast,Fruit & Maple Oatmeal without Brown Sugar,251,g,total_fat_g,4
McDondalds,breakfast,Fruit & Maple Oatmeal without Brown Sugar,251,g,saturated_fat_g,"1,5"
McDondalds,breakfast,Fruit & Maple Oatmeal without Brown Sugar,251,g,cholesterol_mg,5
McDondalds,breakfast,Fruit & Maple Oatmeal without Brown Sugar,251,g,sodium_mg,115
McDondalds,breakfast,Fruit & Maple Oatmeal without Brown Sugar,251,g,carbohydrates_g,49
McDondalds,breakfast,Fruit & Maple Oatmeal without Brown Sugar,251,g,dietary_fiber_g,5
McDondalds,breakfast,Fruit & Maple Oatmeal without Brown Sugar,251,g,sugars_g,18
McDondalds,breakfast,Fruit & Maple Oatmeal without Brown Sugar,251,g,protein_g,5
McDondalds,breakfast,Hash Brown,56,g,calories_kcal,150
McDondalds,breakfast,Hash Brown,56,g,total_fat_g,9
McDondalds,breakfast,Hash Brown,56,g,saturated_fat_g,"1,5"
McDondalds,breakfast,Hash Brown,56,g,cholesterol_mg,0
McDondalds,breakfast,Hash Brown,56,g,sodium_mg,310
McDondalds,breakfast,Hash Brown,56,g,carbohydrates_g,15
McDondalds,breakfast,Hash Brown,56,g,dietary_fiber_g,2
McDondalds,breakfast,Hash Brown,56,g,sugars_g,0
McDondalds,breakfast,Hash Brown,56,g,protein_g,1
McDondalds,breakfast,Hotcakes,151,g,calories_kcal,350
McDondalds,breakfast,Hotcakes,151,g,total_fat_g,9
McDondalds,breakfast,Hotcakes,151,g,saturated_fat_g,2
McDondalds,breakfast,Hotcakes,151,g,cholesterol_mg,20
McDondalds,breakfast,Hotcakes,151,g,sodium_mg,590
McDondalds,breakfast,Hotcakes,151,g,carbohydrates_g,60
McDondalds,breakfast,Hotcakes,151,g,dietary_fiber_g,3
McDondalds,breakfast,Hotcakes,151,g,sugars_g,14
McDondalds,breakfast,Hotcakes,151,g,protein_g,8
McDondalds,breakfast,Hotcakes and Sausage,192,g,calories_kcal,520
McDondalds,breakfast,Hotcakes and Sausage,192,g,total_fat_g,24
McDondalds,breakfast,Hotcakes and Sausage,192,g,saturated_fat_g,7
McDondalds,breakfast,Hotcakes and Sausage,192,g,cholesterol_mg,50
McDondalds,breakfast,Hotcakes and Sausage,192,g,sodium_mg,930
McDondalds,breakfast,Hotcakes and Sausage,192,g,carbohydrates_g,61
McDondalds,breakfast,Hotcakes and Sausage,192,g,dietary_fiber_g,3
McDondalds,breakfast,Hotcakes and Sausage,192,g,sugars_g,14
McDondalds,breakfast,Hotcakes and Sausage,192,g,protein_g,15
McDondalds,breakfast,Sausage Biscuit (Large Biscuit),131,g,calories_kcal,480
McDondalds,breakfast,Sausage Biscuit (Large Biscuit),131,g,total_fat_g,31
McDondalds,breakfast,Sausage Biscuit (Large Biscuit),131,g,saturated_fat_g,13
